,<*>_<S>,<S>_AB,<S>_AP,<S>_AT,<S>_CC,<S>_COMP,<S>_COMPL,<S>_COP,<S>_CS,<S>_DT,<S>_EX,<S>_FOC,<S>_IN,<S>_INL,<S>_JJ,<S>_LOC,<S>_MD,<S>_NEG,<S>_NN,<S>_NP,<S>_NUMB,<S>_OF,<S>_PP$,<S>_PPL,<S>_PRN,<S>_RB,<S>_REL,<S>_RN,<S>_TAM,<S>_UH,<S>_VB,<S>_WP,AB_AB,AB_AP,AB_AT,AB_CC,AB_COMP,AB_COMPL,AB_COP,AB_CS,AB_DT,AB_EX,AB_FOC,AB_IN,AB_INL,AB_JJ,AB_LOC,AB_MD,AB_NEG,AB_NN,AB_NP,AB_NUMB,AB_OF,AB_PP$,AB_PPL,AB_PRN,AB_RB,AB_REL,AB_RN,AB_TAM,AB_UH,AB_VB,AB_WP,AP_AB,AP_AP,AP_AT,AP_CC,AP_COMP,AP_COMPL,AP_COP,AP_CS,AP_DT,AP_EX,AP_FOC,AP_IN,AP_INL,AP_JJ,AP_LOC,AP_MD,AP_NEG,AP_NN,AP_NP,AP_NUMB,AP_OF,AP_PP$,AP_PPL,AP_PRN,AP_RB,AP_REL,AP_RN,AP_TAM,AP_UH,AP_VB,AP_WP,AT_AB,AT_AP,AT_AT,AT_CC,AT_COMP,AT_COMPL,AT_COP,AT_CS,AT_DT,AT_EX,AT_FOC,AT_IN,AT_INL,AT_JJ,AT_LOC,AT_MD,AT_NEG,AT_NN,AT_NP,AT_NUMB,AT_OF,AT_PP$,AT_PPL,AT_PRN,AT_RB,AT_REL,AT_RN,AT_TAM,AT_UH,AT_VB,AT_WP,CC_AB,CC_AP,CC_AT,CC_CC,CC_COMP,CC_COMPL,CC_COP,CC_CS,CC_DT,CC_EX,CC_FOC,CC_IN,CC_INL,CC_JJ,CC_LOC,CC_MD,CC_NEG,CC_NN,CC_NP,CC_NUMB,CC_OF,CC_PP$,CC_PPL,CC_PRN,CC_RB,CC_REL,CC_RN,CC_TAM,CC_UH,CC_VB,CC_WP,COMPL_AB,COMPL_AP,COMPL_AT,COMPL_CC,COMPL_COMP,COMPL_COMPL,COMPL_COP,COMPL_CS,COMPL_DT,COMPL_EX,COMPL_FOC,COMPL_IN,COMPL_INL,COMPL_JJ,COMPL_LOC,COMPL_MD,COMPL_NEG,COMPL_NN,COMPL_NP,COMPL_NUMB,COMPL_OF,COMPL_PP$,COMPL_PPL,COMPL_PRN,COMPL_RB,COMPL_REL,COMPL_RN,COMPL_TAM,COMPL_UH,COMPL_VB,COMPL_WP,COMP_AB,COMP_AP,COMP_AT,COMP_CC,COMP_COMP,COMP_COMPL,COMP_COP,COMP_CS,COMP_DT,COMP_EX,COMP_FOC,COMP_IN,COMP_INL,COMP_JJ,COMP_LOC,COMP_MD,COMP_NEG,COMP_NN,COMP_NP,COMP_NUMB,COMP_OF,COMP_PP$,COMP_PPL,COMP_PRN,COMP_RB,COMP_REL,COMP_RN,COMP_TAM,COMP_UH,COMP_VB,COMP_WP,COP_AB,COP_AP,COP_AT,COP_CC,COP_COMP,COP_COMPL,COP_COP,COP_CS,COP_DT,COP_EX,COP_FOC,COP_IN,COP_INL,COP_JJ,COP_LOC,COP_MD,COP_NEG,COP_NN,COP_NP,COP_NUMB,COP_OF,COP_PP$,COP_PPL,COP_PRN,COP_RB,COP_REL,COP_RN,COP_TAM,COP_UH,COP_VB,COP_WP,CS_AB,CS_AP,CS_AT,CS_CC,CS_COMP,CS_COMPL,CS_COP,CS_CS,CS_DT,CS_EX,CS_FOC,CS_IN,CS_INL,CS_JJ,CS_LOC,CS_MD,CS_NEG,CS_NN,CS_NP,CS_NUMB,CS_OF,CS_PP$,CS_PPL,CS_PRN,CS_RB,CS_REL,CS_RN,CS_TAM,CS_UH,CS_VB,CS_WP,DT_AB,DT_AP,DT_AT,DT_CC,DT_COMP,DT_COMPL,DT_COP,DT_CS,DT_DT,DT_EX,DT_FOC,DT_IN,DT_INL,DT_JJ,DT_LOC,DT_MD,DT_NEG,DT_NN,DT_NP,DT_NUMB,DT_OF,DT_PP$,DT_PPL,DT_PRN,DT_RB,DT_REL,DT_RN,DT_TAM,DT_UH,DT_VB,DT_WP,EX_AB,EX_AP,EX_AT,EX_CC,EX_COMP,EX_COMPL,EX_COP,EX_CS,EX_DT,EX_EX,EX_FOC,EX_IN,EX_INL,EX_JJ,EX_LOC,EX_MD,EX_NEG,EX_NN,EX_NP,EX_NUMB,EX_OF,EX_PP$,EX_PPL,EX_PRN,EX_RB,EX_REL,EX_RN,EX_TAM,EX_UH,EX_VB,EX_WP,FOC_AB,FOC_AP,FOC_AT,FOC_CC,FOC_COMP,FOC_COMPL,FOC_COP,FOC_CS,FOC_DT,FOC_EX,FOC_FOC,FOC_IN,FOC_INL,FOC_JJ,FOC_LOC,FOC_MD,FOC_NEG,FOC_NN,FOC_NP,FOC_NUMB,FOC_OF,FOC_PP$,FOC_PPL,FOC_PRN,FOC_RB,FOC_REL,FOC_RN,FOC_TAM,FOC_UH,FOC_VB,FOC_WP,INL_AB,INL_AP,INL_AT,INL_CC,INL_COMP,INL_COMPL,INL_COP,INL_CS,INL_DT,INL_EX,INL_FOC,INL_IN,INL_INL,INL_JJ,INL_LOC,INL_MD,INL_NEG,INL_NN,INL_NP,INL_NUMB,INL_OF,INL_PP$,INL_PPL,INL_PRN,INL_RB,INL_REL,INL_RN,INL_TAM,INL_UH,INL_VB,INL_WP,IN_AB,IN_AP,IN_AT,IN_CC,IN_COMP,IN_COMPL,IN_COP,IN_CS,IN_DT,IN_EX,IN_FOC,IN_IN,IN_INL,IN_JJ,IN_LOC,IN_MD,IN_NEG,IN_NN,IN_NP,IN_NUMB,IN_OF,IN_PP$,IN_PPL,IN_PRN,IN_RB,IN_REL,IN_RN,IN_TAM,IN_UH,IN_VB,IN_WP,JJ_AB,JJ_AP,JJ_AT,JJ_CC,JJ_COMP,JJ_COMPL,JJ_COP,JJ_CS,JJ_DT,JJ_EX,JJ_FOC,JJ_IN,JJ_INL,JJ_JJ,JJ_LOC,JJ_MD,JJ_NEG,JJ_NN,JJ_NP,JJ_NUMB,JJ_OF,JJ_PP$,JJ_PPL,JJ_PRN,JJ_RB,JJ_REL,JJ_RN,JJ_TAM,JJ_UH,JJ_VB,JJ_WP,LOC_AB,LOC_AP,LOC_AT,LOC_CC,LOC_COMP,LOC_COMPL,LOC_COP,LOC_CS,LOC_DT,LOC_EX,LOC_FOC,LOC_IN,LOC_INL,LOC_JJ,LOC_LOC,LOC_MD,LOC_NEG,LOC_NN,LOC_NP,LOC_NUMB,LOC_OF,LOC_PP$,LOC_PPL,LOC_PRN,LOC_RB,LOC_REL,LOC_RN,LOC_TAM,LOC_UH,LOC_VB,LOC_WP,MD_AB,MD_AP,MD_AT,MD_CC,MD_COMP,MD_COMPL,MD_COP,MD_CS,MD_DT,MD_EX,MD_FOC,MD_IN,MD_INL,MD_JJ,MD_LOC,MD_MD,MD_NEG,MD_NN,MD_NP,MD_NUMB,MD_OF,MD_PP$,MD_PPL,MD_PRN,MD_RB,MD_REL,MD_RN,MD_TAM,MD_UH,MD_VB,MD_WP,NEG_AB,NEG_AP,NEG_AT,NEG_CC,NEG_COMP,NEG_COMPL,NEG_COP,NEG_CS,NEG_DT,NEG_EX,NEG_FOC,NEG_IN,NEG_INL,NEG_JJ,NEG_LOC,NEG_MD,NEG_NEG,NEG_NN,NEG_NP,NEG_NUMB,NEG_OF,NEG_PP$,NEG_PPL,NEG_PRN,NEG_RB,NEG_REL,NEG_RN,NEG_TAM,NEG_UH,NEG_VB,NEG_WP,NN_AB,NN_AP,NN_AT,NN_CC,NN_COMP,NN_COMPL,NN_COP,NN_CS,NN_DT,NN_EX,NN_FOC,NN_IN,NN_INL,NN_JJ,NN_LOC,NN_MD,NN_NEG,NN_NN,NN_NP,NN_NUMB,NN_OF,NN_PP$,NN_PPL,NN_PRN,NN_RB,NN_REL,NN_RN,NN_TAM,NN_UH,NN_VB,NN_WP,NP_AB,NP_AP,NP_AT,NP_CC,NP_COMP,NP_COMPL,NP_COP,NP_CS,NP_DT,NP_EX,NP_FOC,NP_IN,NP_INL,NP_JJ,NP_LOC,NP_MD,NP_NEG,NP_NN,NP_NP,NP_NUMB,NP_OF,NP_PP$,NP_PPL,NP_PRN,NP_RB,NP_REL,NP_RN,NP_TAM,NP_UH,NP_VB,NP_WP,NUMB_AB,NUMB_AP,NUMB_AT,NUMB_CC,NUMB_COMP,NUMB_COMPL,NUMB_COP,NUMB_CS,NUMB_DT,NUMB_EX,NUMB_FOC,NUMB_IN,NUMB_INL,NUMB_JJ,NUMB_LOC,NUMB_MD,NUMB_NEG,NUMB_NN,NUMB_NP,NUMB_NUMB,NUMB_OF,NUMB_PP$,NUMB_PPL,NUMB_PRN,NUMB_RB,NUMB_REL,NUMB_RN,NUMB_TAM,NUMB_UH,NUMB_VB,NUMB_WP,OF_AB,OF_AP,OF_AT,OF_CC,OF_COMP,OF_COMPL,OF_COP,OF_CS,OF_DT,OF_EX,OF_FOC,OF_IN,OF_INL,OF_JJ,OF_LOC,OF_MD,OF_NEG,OF_NN,OF_NP,OF_NUMB,OF_OF,OF_PP$,OF_PPL,OF_PRN,OF_RB,OF_REL,OF_RN,OF_TAM,OF_UH,OF_VB,OF_WP,PP$_AB,PP$_AP,PP$_AT,PP$_CC,PP$_COMP,PP$_COMPL,PP$_COP,PP$_CS,PP$_DT,PP$_EX,PP$_FOC,PP$_IN,PP$_INL,PP$_JJ,PP$_LOC,PP$_MD,PP$_NEG,PP$_NN,PP$_NP,PP$_NUMB,PP$_OF,PP$_PP$,PP$_PPL,PP$_PRN,PP$_RB,PP$_REL,PP$_RN,PP$_TAM,PP$_UH,PP$_VB,PP$_WP,PPL_AB,PPL_AP,PPL_AT,PPL_CC,PPL_COMP,PPL_COMPL,PPL_COP,PPL_CS,PPL_DT,PPL_EX,PPL_FOC,PPL_IN,PPL_INL,PPL_JJ,PPL_LOC,PPL_MD,PPL_NEG,PPL_NN,PPL_NP,PPL_NUMB,PPL_OF,PPL_PP$,PPL_PPL,PPL_PRN,PPL_RB,PPL_REL,PPL_RN,PPL_TAM,PPL_UH,PPL_VB,PPL_WP,PRN_AB,PRN_AP,PRN_AT,PRN_CC,PRN_COMP,PRN_COMPL,PRN_COP,PRN_CS,PRN_DT,PRN_EX,PRN_FOC,PRN_IN,PRN_INL,PRN_JJ,PRN_LOC,PRN_MD,PRN_NEG,PRN_NN,PRN_NP,PRN_NUMB,PRN_OF,PRN_PP$,PRN_PPL,PRN_PRN,PRN_RB,PRN_REL,PRN_RN,PRN_TAM,PRN_UH,PRN_VB,PRN_WP,RB_AB,RB_AP,RB_AT,RB_CC,RB_COMP,RB_COMPL,RB_COP,RB_CS,RB_DT,RB_EX,RB_FOC,RB_IN,RB_INL,RB_JJ,RB_LOC,RB_MD,RB_NEG,RB_NN,RB_NP,RB_NUMB,RB_OF,RB_PP$,RB_PPL,RB_PRN,RB_RB,RB_REL,RB_RN,RB_TAM,RB_UH,RB_VB,RB_WP,REL_AB,REL_AP,REL_AT,REL_CC,REL_COMP,REL_COMPL,REL_COP,REL_CS,REL_DT,REL_EX,REL_FOC,REL_IN,REL_INL,REL_JJ,REL_LOC,REL_MD,REL_NEG,REL_NN,REL_NP,REL_NUMB,REL_OF,REL_PP$,REL_PPL,REL_PRN,REL_RB,REL_REL,REL_RN,REL_TAM,REL_UH,REL_VB,REL_WP,RN_AB,RN_AP,RN_AT,RN_CC,RN_COMP,RN_COMPL,RN_COP,RN_CS,RN_DT,RN_EX,RN_FOC,RN_IN,RN_INL,RN_JJ,RN_LOC,RN_MD,RN_NEG,RN_NN,RN_NP,RN_NUMB,RN_OF,RN_PP$,RN_PPL,RN_PRN,RN_RB,RN_REL,RN_RN,RN_TAM,RN_UH,RN_VB,RN_WP,TAM_AB,TAM_AP,TAM_AT,TAM_CC,TAM_COMP,TAM_COMPL,TAM_COP,TAM_CS,TAM_DT,TAM_EX,TAM_FOC,TAM_IN,TAM_INL,TAM_JJ,TAM_LOC,TAM_MD,TAM_NEG,TAM_NN,TAM_NP,TAM_NUMB,TAM_OF,TAM_PP$,TAM_PPL,TAM_PRN,TAM_RB,TAM_REL,TAM_RN,TAM_TAM,TAM_UH,TAM_VB,TAM_WP,UH_AB,UH_AP,UH_AT,UH_CC,UH_COMP,UH_COMPL,UH_COP,UH_CS,UH_DT,UH_EX,UH_FOC,UH_IN,UH_INL,UH_JJ,UH_LOC,UH_MD,UH_NEG,UH_NN,UH_NP,UH_NUMB,UH_OF,UH_PP$,UH_PPL,UH_PRN,UH_RB,UH_REL,UH_RN,UH_TAM,UH_UH,UH_VB,UH_WP,VB_AB,VB_AP,VB_AT,VB_CC,VB_COMP,VB_COMPL,VB_COP,VB_CS,VB_DT,VB_EX,VB_FOC,VB_IN,VB_INL,VB_JJ,VB_LOC,VB_MD,VB_NEG,VB_NN,VB_NP,VB_NUMB,VB_OF,VB_PP$,VB_PPL,VB_PRN,VB_RB,VB_REL,VB_RN,VB_TAM,VB_UH,VB_VB,VB_WP,WP_AB,WP_AP,WP_AT,WP_CC,WP_COMP,WP_COMPL,WP_COP,WP_CS,WP_DT,WP_EX,WP_FOC,WP_IN,WP_INL,WP_JJ,WP_LOC,WP_MD,WP_NEG,WP_NN,WP_NP,WP_NUMB,WP_OF,WP_PP$,WP_PPL,WP_PRN,WP_RB,WP_REL,WP_RN,WP_TAM,WP_UH,WP_VB,WP_WP
<E>,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,0.75,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,0.25,1e-09,1e-09,0.11764706,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,0.34615386,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,1.0,1e-09,0.33333334,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,0.5,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,1.0,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,0.25796178,0.6666667,0.05882353,1e-09,1e-09,1.0,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,0.125,0.42857143,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,1.0,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,0.6,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,0.09090909,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,1.0,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,0.33333334,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,1.0,0.75,1e-09,1e-09,1e-09,1e-09,1.0,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,1.0,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,0.6,1e-09,1e-09,1e-09,0.4,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,0.3,1e-09,0.6666667,1e-09,1e-09,0.6,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,1.0,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,0.33333334,0.33333334,1e-09,1e-09,1e-09,1.0,0.7037037,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,1.0,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,0.55172414,1.0,1e-09,1e-09,1e-09,1e-09,1e-09,1.0,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,0.55172414,0.5,1e-09,1e-09,1e-09,1e-09,0.5,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,0.06153846,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,0.16666667,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,1.0,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,0.24242425,1e-09,1e-09,0.6666667,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,0.27083334,0.21428572,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,0.6666667,0.42857143,1e-09,1e-09,1e-09,1e-09,1e-09,0.57894737,1e-09,0.25,1e-09,1.0,0.08955224,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,0.8333333,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,0.5,1e-09,1e-09,1e-09,1e-09,0.041666668,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,0.0625,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,0.5,1.0,1.0,1e-09,1e-09,1e-09,0.7777778,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,0.3773585,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,1.0,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,1.0,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,0.2,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,0.6666667,1.0,1e-09,1e-09,1e-09,1e-09,1e-09,0.36363637,1e-09,1.0,1e-09,1e-09,0.11258278,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,0.75,1e-09,1e-09,1e-09,1.0,0.44444445,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,0.33333334,1.0,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,0.6666667,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,0.055555556,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,0.14423077,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,0.33333334,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,0.41304347,0.33333334,1e-09,1e-09,1e-09,1e-09,0.18627451,0.6086956,1e-09,0.25,1e-09,0.875,0.369863,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09
